J-Date,Date,Adj Close
1396-05-24,2017-08-15,197
1396-05-25,2017-08-16,202
1396-05-28,2017-08-19,198
1396-05-29,2017-08-20,199
1396-05-30,2017-08-21,200
1396-05-31,2017-08-22,199
1396-06-01,2017-08-23,199
1396-06-04,2017-08-26,197
1396-06-05,2017-08-27,199
1396-06-06,2017-08-28,202
1396-06-07,2017-08-29,201
1396-06-08,2017-08-30,200
1396-06-11,2017-09-02,203
1396-06-12,2017-09-03,201
1396-06-13,2017-09-04,199
1396-06-14,2017-09-05,201
1396-06-15,2017-09-06,202
1396-06-19,2017-09-10,200
1396-06-20,2017-09-11,199
1396-06-21,2017-09-12,198
1396-06-22,2017-09-13,198
1396-06-25,2017-09-16,203
1396-06-26,2017-09-17,205
1396-06-27,2017-09-18,200
1396-06-28,2017-09-19,201
1396-06-29,2017-09-20,195
1396-07-01,2017-09-23,204
1396-07-02,2017-09-24,202
1396-07-03,2017-09-25,199
1396-07-04,2017-09-26,201
1396-07-05,2017-09-27,201
1396-07-10,2017-10-02,203
1396-07-11,2017-10-03,201
1396-07-12,2017-10-04,202
1396-07-15,2017-10-07,199
1396-07-16,2017-10-08,203
1396-07-17,2017-10-09,201
1396-07-18,2017-10-10,198
1396-07-19,2017-10-11,200
1396-07-22,2017-10-14,201
1396-07-23,2017-10-15,201
1396-07-24,2017-10-16,202
1396-07-25,2017-10-17,201
1396-07-26,2017-10-18,202
1396-07-29,2017-10-21,211
1396-07-30,2017-10-22,211
1396-08-01,2017-10-23,204
1396-08-02,2017-10-24,203
1396-08-03,2017-10-25,202
1396-08-06,2017-10-28,202
1396-08-07,2017-10-29,205
1396-08-08,2017-10-30,207
1396-08-09,2017-10-31,214
1396-08-10,2017-11-01,209
1396-08-13,2017-11-04,208
1396-08-14,2017-11-05,206
1396-08-15,2017-11-06,205
1396-08-16,2017-11-07,205
1396-08-17,2017-11-08,210
1396-08-20,2017-11-11,206
1396-08-21,2017-11-12,205
1396-08-22,2017-11-13,206
1396-08-23,2017-11-14,202
1396-08-24,2017-11-15,203
1396-08-27,2017-11-18,202
1396-08-29,2017-11-20,203
1396-08-30,2017-11-21,201
1396-09-01,2017-11-22,205
1396-09-04,2017-11-25,211
1396-09-05,2017-11-26,206
1396-09-07,2017-11-28,220
1396-09-08,2017-11-29,214
1396-09-11,2017-12-02,216
1396-09-12,2017-12-03,215
1396-09-13,2017-12-04,210
1396-09-14,2017-12-05,214
1396-09-18,2017-12-09,208
1396-09-19,2017-12-10,211
1396-09-20,2017-12-11,222
1396-09-21,2017-12-12,225
1396-09-22,2017-12-13,221
1396-09-25,2017-12-16,231
1396-09-26,2017-12-17,236
1396-09-27,2017-12-18,239
1396-09-28,2017-12-19,243
1396-09-29,2017-12-20,244
1396-10-02,2017-12-23,244
1396-10-03,2017-12-24,241
1396-10-04,2017-12-25,237
1396-10-05,2017-12-26,235
1396-10-06,2017-12-27,234
1396-10-09,2017-12-30,229
1396-10-10,2017-12-31,233
1396-10-11,2018-01-01,227
1396-10-12,2018-01-02,229
1396-10-13,2018-01-03,229
1396-10-16,2018-01-06,231
1396-10-17,2018-01-07,228
1396-10-18,2018-01-08,225
1396-10-19,2018-01-09,224
1396-10-20,2018-01-10,228
1396-10-23,2018-01-13,239
1396-10-24,2018-01-14,232
1396-10-25,2018-01-15,235
1396-10-26,2018-01-16,232
1396-10-27,2018-01-17,232
1396-10-30,2018-01-20,232
1396-11-01,2018-01-21,229
1396-11-02,2018-01-22,228
1396-11-03,2018-01-23,228
1396-11-04,2018-01-24,226
1396-11-07,2018-01-27,223
1396-11-08,2018-01-28,222
1396-11-09,2018-01-29,224
1396-11-10,2018-01-30,224
1396-11-11,2018-01-31,226
1396-11-14,2018-02-03,223
1396-11-15,2018-02-04,224
1396-11-16,2018-02-05,222
1396-11-17,2018-02-06,221
1396-11-18,2018-02-07,223
1396-11-21,2018-02-10,222
1396-11-23,2018-02-12,223
1396-11-24,2018-02-13,222
1396-11-25,2018-02-14,222
1396-11-28,2018-02-17,219
1396-11-29,2018-02-18,215
1396-11-30,2018-02-19,223
1396-12-02,2018-02-21,216
1396-12-05,2018-02-24,216
1396-12-06,2018-02-25,220
1396-12-07,2018-02-26,219
1396-12-08,2018-02-27,215
1396-12-09,2018-02-28,216
1396-12-12,2018-03-03,215
1396-12-13,2018-03-04,216
1396-12-14,2018-03-05,215
1396-12-15,2018-03-06,212
1396-12-16,2018-03-07,207
1396-12-19,2018-03-10,203
1396-12-20,2018-03-11,199
1396-12-21,2018-03-12,194
1396-12-22,2018-03-13,189
1396-12-23,2018-03-14,186
1396-12-26,2018-03-17,182
1396-12-27,2018-03-18,184
1396-12-28,2018-03-19,193
1397-01-05,2018-03-25,194
1397-01-06,2018-03-26,194
1397-01-07,2018-03-27,196
1397-01-08,2018-03-28,202
1397-01-14,2018-04-03,206
1397-01-15,2018-04-04,208
1397-01-18,2018-04-07,209
1397-01-19,2018-04-08,206
1397-01-20,2018-04-09,207
1397-01-21,2018-04-10,201
1397-01-22,2018-04-11,194
1397-01-26,2018-04-15,204
1397-01-27,2018-04-16,203
1397-01-28,2018-04-17,207
1397-02-10,2018-04-30,199
1397-02-11,2018-05-01,193
1397-02-15,2018-05-05,188
1397-02-16,2018-05-06,188
1397-02-17,2018-05-07,189
1397-02-18,2018-05-08,196
1397-02-19,2018-05-09,190
1397-02-22,2018-05-12,188
1397-02-23,2018-05-13,194
1397-02-24,2018-05-14,195
1397-02-25,2018-05-15,191
1397-02-26,2018-05-16,193
1397-02-29,2018-05-19,190
1397-02-30,2018-05-20,189
1397-02-31,2018-05-21,190
1397-03-01,2018-05-22,187
1397-03-02,2018-05-23,187
1397-03-05,2018-05-26,183
1397-03-06,2018-05-27,182
1397-03-07,2018-05-28,182
1397-03-08,2018-05-29,178
1397-03-09,2018-05-30,179
1397-03-12,2018-06-02,177
1397-03-13,2018-06-03,177
1397-03-19,2018-06-09,180
1397-03-20,2018-06-10,178
1397-03-21,2018-06-11,179
1397-03-22,2018-06-12,188
1397-03-23,2018-06-13,192
1397-03-27,2018-06-17,197
1397-03-28,2018-06-18,200
1397-03-29,2018-06-19,216
1397-03-30,2018-06-20,226
1397-04-02,2018-06-23,234
1397-04-03,2018-06-24,245
1397-04-04,2018-06-25,256
1397-04-05,2018-06-26,244
1397-04-06,2018-06-27,235
1397-04-09,2018-06-30,232
1397-04-10,2018-07-01,224
1397-04-11,2018-07-02,228
1397-04-12,2018-07-03,220
1397-04-13,2018-07-04,224
1397-04-16,2018-07-07,227
1397-04-17,2018-07-08,226
1397-04-19,2018-07-10,217
1397-04-20,2018-07-11,214
1397-04-23,2018-07-14,213
1397-04-24,2018-07-15,210
1397-04-25,2018-07-16,207
1397-04-26,2018-07-17,207
1397-04-27,2018-07-18,206
1397-04-30,2018-07-21,209
1397-04-31,2018-07-22,208
1397-05-01,2018-07-23,201
1397-05-02,2018-07-24,202
1397-05-03,2018-07-25,202
1397-05-06,2018-07-28,211
1397-05-07,2018-07-29,221
1397-05-08,2018-07-30,227
1397-05-09,2018-07-31,231
1397-05-10,2018-08-01,232
1397-05-13,2018-08-04,238
1397-05-14,2018-08-05,250
1397-05-15,2018-08-06,262
1397-05-16,2018-08-07,249
1397-05-17,2018-08-08,239
1397-05-20,2018-08-11,232
1397-05-21,2018-08-12,231
1397-05-22,2018-08-13,222
1397-05-23,2018-08-14,236
1397-05-24,2018-08-15,247
1397-05-27,2018-08-18,250
1397-05-28,2018-08-19,264
1397-05-29,2018-08-20,275
1397-05-30,2018-08-21,304
1397-06-03,2018-08-25,318
1397-06-04,2018-08-26,334
1397-06-05,2018-08-27,317
1397-06-06,2018-08-28,314
1397-06-07,2018-08-29,313
1397-06-10,2018-09-01,309
1397-06-11,2018-09-02,319
1397-06-12,2018-09-03,311
1397-06-13,2018-09-04,333
1397-06-18,2018-09-09,365
1397-06-19,2018-09-10,374
1397-06-20,2018-09-11,355
1397-06-21,2018-09-12,364
1397-06-24,2018-09-15,350
1397-06-25,2018-09-16,355
1397-06-26,2018-09-17,350
1397-06-27,2018-09-18,353
1397-06-31,2018-09-22,371
1397-07-01,2018-09-23,388
1397-07-02,2018-09-24,391
1397-07-03,2018-09-25,409
1397-07-04,2018-09-26,427
1397-07-07,2018-09-29,440
1397-07-08,2018-09-30,444
1397-07-09,2018-10-01,449
1397-07-10,2018-10-02,425
1397-07-11,2018-10-03,435
1397-07-14,2018-10-06,409
1397-07-15,2018-10-07,406
1397-07-16,2018-10-08,387
1397-07-17,2018-10-09,393
1397-07-18,2018-10-10,395
1397-07-21,2018-10-13,387
1397-07-22,2018-10-14,368
1397-07-23,2018-10-15,375
1397-07-24,2018-10-16,371
1397-07-25,2018-10-17,377
1397-07-28,2018-10-20,388
1397-07-29,2018-10-21,388
1397-07-30,2018-10-22,378
1397-08-01,2018-10-23,379
1397-08-02,2018-10-24,369
1397-08-05,2018-10-27,365
1397-08-06,2018-10-28,361
1397-08-07,2018-10-29,379
1397-08-09,2018-10-31,383
1397-08-12,2018-11-03,377
1397-08-15,2018-11-06,374
1397-08-19,2018-11-10,370
1397-08-20,2018-11-11,359
1397-08-21,2018-11-12,364
1397-08-22,2018-11-13,362
1397-08-23,2018-11-14,360
1397-08-26,2018-11-17,350
1397-08-27,2018-11-18,347
1397-08-28,2018-11-19,346
1397-08-29,2018-11-20,352
1397-08-30,2018-11-21,350
1397-09-03,2018-11-24,334
1397-09-05,2018-11-26,329
1397-09-06,2018-11-27,325
1397-09-07,2018-11-28,325
1397-09-10,2018-12-01,320
1397-09-11,2018-12-02,328
1397-09-12,2018-12-03,328
1397-09-13,2018-12-04,327
1397-09-14,2018-12-05,327
1397-09-17,2018-12-08,328
1397-09-18,2018-12-09,321
1397-09-19,2018-12-10,319
1397-09-20,2018-12-11,317
1397-09-21,2018-12-12,314
1397-09-24,2018-12-15,307
1397-09-25,2018-12-16,305
1397-09-26,2018-12-17,300
1397-09-27,2018-12-18,299
1397-09-28,2018-12-19,294
1397-10-01,2018-12-22,298
1397-10-02,2018-12-23,309
1397-10-03,2018-12-24,312
1397-10-04,2018-12-25,302
1397-10-05,2018-12-26,303
1397-10-08,2018-12-29,307
1397-10-09,2018-12-30,303
1397-10-10,2018-12-31,302
1397-10-11,2019-01-01,302
1397-10-12,2019-01-02,300
1397-10-15,2019-01-05,298
1397-10-16,2019-01-06,302
1397-10-17,2019-01-07,314
1397-10-18,2019-01-08,318
1397-10-19,2019-01-09,333
1397-10-22,2019-01-12,336
1397-10-23,2019-01-13,349
1397-10-24,2019-01-14,346
1397-10-25,2019-01-15,344
1397-10-26,2019-01-16,348
1397-10-29,2019-01-19,348
1397-10-30,2019-01-20,346
1397-11-01,2019-01-21,345
1397-11-02,2019-01-22,364
1397-11-03,2019-01-23,368
1397-11-06,2019-01-26,361
1397-11-07,2019-01-27,357
1397-11-08,2019-01-28,348
1397-11-09,2019-01-29,371
1397-11-10,2019-01-30,360
1397-11-13,2019-02-02,365
1397-11-14,2019-02-03,370
1397-11-15,2019-02-04,379
1397-11-16,2019-02-05,371
1397-11-17,2019-02-06,371
1397-11-21,2019-02-10,379
1397-11-23,2019-02-12,385
1397-11-24,2019-02-13,365
1397-11-27,2019-02-16,361
1397-11-28,2019-02-17,361
1397-11-29,2019-02-18,377
1397-11-30,2019-02-19,374
1397-12-01,2019-02-20,385
1397-12-04,2019-02-23,393
1397-12-05,2019-02-24,391
1397-12-06,2019-02-25,384
1397-12-07,2019-02-26,374
1397-12-08,2019-02-27,380
1397-12-11,2019-03-02,374
1397-12-12,2019-03-03,372
1397-12-13,2019-03-04,363
1397-12-14,2019-03-05,362
1397-12-15,2019-03-06,361
1397-12-18,2019-03-09,358
1397-12-19,2019-03-10,355
1397-12-20,2019-03-11,364
1397-12-21,2019-03-12,361
1397-12-22,2019-03-13,361
1397-12-25,2019-03-16,379
1397-12-26,2019-03-17,390
1397-12-27,2019-03-18,399
1397-12-28,2019-03-19,408
1398-01-05,2019-03-25,412
1398-01-06,2019-03-26,415
1398-01-07,2019-03-27,415
1398-01-10,2019-03-30,424
1398-01-11,2019-03-31,428
1398-01-17,2019-04-06,446
1398-01-18,2019-04-07,449
1398-01-19,2019-04-08,459
1398-01-20,2019-04-09,475
1398-01-21,2019-04-10,475
1398-01-24,2019-04-13,470
1398-01-25,2019-04-14,471
1398-02-02,2019-04-22,477
1398-02-03,2019-04-23,499
1398-02-04,2019-04-24,512
1398-02-07,2019-04-27,538
1398-02-08,2019-04-28,550
1398-02-09,2019-04-29,550
1398-02-10,2019-04-30,549
1398-02-11,2019-05-01,549
1398-02-14,2019-05-04,568
1398-02-15,2019-05-05,574
1398-02-16,2019-05-06,583
1398-02-17,2019-05-07,572
1398-02-18,2019-05-08,605
1398-02-21,2019-05-11,605
1398-02-22,2019-05-12,592
1398-02-23,2019-05-13,588
1398-02-24,2019-05-14,591
1398-02-25,2019-05-15,594
1398-02-28,2019-05-18,610
1398-02-29,2019-05-19,624
1398-02-30,2019-05-20,616
1398-02-31,2019-05-21,595
1398-03-01,2019-05-22,591
1398-03-04,2019-05-25,583
1398-03-05,2019-05-26,591
1398-03-07,2019-05-28,578
1398-03-08,2019-05-29,613
1398-03-11,2019-06-01,627
1398-03-12,2019-06-02,652
1398-03-13,2019-06-03,659
1398-03-18,2019-06-08,662
1398-03-19,2019-06-09,666
1398-03-20,2019-06-10,672
1398-03-21,2019-06-11,673
1398-03-22,2019-06-12,676
1398-03-25,2019-06-15,692
1398-03-26,2019-06-16,696
1398-03-27,2019-06-17,700
1398-03-28,2019-06-18,703
1398-03-29,2019-06-19,743
1398-04-01,2019-06-22,701
1398-04-02,2019-06-23,742
1398-04-03,2019-06-24,764
1398-04-04,2019-06-25,803
1398-04-05,2019-06-26,828
1398-04-09,2019-06-30,842
1398-04-10,2019-07-01,875
1398-04-11,2019-07-02,902
1398-04-12,2019-07-03,947
1398-04-15,2019-07-06,967
1398-04-16,2019-07-07,1015
1398-04-17,2019-07-08,1014
1398-04-18,2019-07-09,1086
1398-04-19,2019-07-10,1083
1398-04-22,2019-07-13,1047
1398-04-23,2019-07-14,997
1398-04-24,2019-07-15,953
1398-04-25,2019-07-16,918
1398-04-26,2019-07-17,873
1398-04-29,2019-07-20,868
1398-04-30,2019-07-21,905
1398-04-31,2019-07-22,899
1398-05-01,2019-07-23,879
1398-05-02,2019-07-24,852
1398-05-05,2019-07-27,895
1398-05-06,2019-07-28,912
1398-05-07,2019-07-29,926
1398-05-08,2019-07-30,870
1398-05-09,2019-07-31,831
1398-05-12,2019-08-03,819
1398-05-13,2019-08-04,850
1398-05-14,2019-08-05,817
1398-05-15,2019-08-06,806
1398-05-16,2019-08-07,808
1398-05-19,2019-08-10,811
1398-05-20,2019-08-11,824
1398-05-22,2019-08-13,856
1398-05-23,2019-08-14,865
1398-05-26,2019-08-17,870
1398-05-27,2019-08-18,850
1398-05-28,2019-08-19,849
1398-05-30,2019-08-21,868
1398-06-02,2019-08-24,900
1398-06-03,2019-08-25,943
1398-06-04,2019-08-26,985
1398-06-05,2019-08-27,1013
1398-06-06,2019-08-28,1061
1398-06-09,2019-08-31,1046
1398-06-10,2019-09-01,1024
1398-06-11,2019-09-02,975
1398-06-12,2019-09-03,1014
1398-06-13,2019-09-04,1025
1398-06-16,2019-09-07,1022
1398-06-17,2019-09-08,1027
1398-06-20,2019-09-11,994
1398-06-23,2019-09-14,1009
1398-06-24,2019-09-15,1033
1398-06-25,2019-09-16,1068
1398-06-26,2019-09-17,1098
1398-06-27,2019-09-18,1084
1398-06-30,2019-09-21,1074
1398-06-31,2019-09-22,1091
1398-07-01,2019-09-23,1132
1398-07-02,2019-09-24,1167
1398-07-03,2019-09-25,1218
1398-07-06,2019-09-28,1262
1398-07-07,2019-09-29,1207
1398-07-08,2019-09-30,1199
1398-07-09,2019-10-01,1162
1398-07-10,2019-10-02,1191
1398-07-13,2019-10-05,1183
1398-07-14,2019-10-06,1171
1398-07-15,2019-10-07,1124
1398-07-16,2019-10-08,1077
1398-07-17,2019-10-09,1094
1398-07-20,2019-10-12,1104
1398-07-21,2019-10-13,1034
1398-07-22,2019-10-14,1005
1398-07-23,2019-10-15,965
1398-07-24,2019-10-16,963
1398-07-28,2019-10-20,938
1398-07-29,2019-10-21,1005
1398-07-30,2019-10-22,1015
1398-08-01,2019-10-23,1017
1398-08-04,2019-10-26,996
1398-08-06,2019-10-28,1044
1398-08-08,2019-10-30,1060
1398-08-11,2019-11-02,1044
1398-08-12,2019-11-03,1017
1398-08-13,2019-11-04,1012
1398-08-14,2019-11-05,1005
1398-08-18,2019-11-09,1016
1398-08-19,2019-11-10,995
1398-08-20,2019-11-11,1002
1398-08-21,2019-11-12,1039
1398-08-22,2019-11-13,1005
1398-08-25,2019-11-16,997
1398-08-26,2019-11-17,976
1398-08-27,2019-11-18,976
1398-08-28,2019-11-19,1000
1398-08-29,2019-11-20,975
1398-09-02,2019-11-23,998
1398-09-03,2019-11-24,1002
1398-09-04,2019-11-25,1045
1398-09-05,2019-11-26,1071
1398-09-06,2019-11-27,1098
1398-09-09,2019-11-30,1115
1398-09-10,2019-12-01,1098
1398-09-11,2019-12-02,1081
1398-09-12,2019-12-03,1090
1398-09-13,2019-12-04,1122
1398-09-16,2019-12-07,1149
1398-09-17,2019-12-08,1169
1398-09-18,2019-12-09,1164
1398-09-19,2019-12-10,1161
1398-09-20,2019-12-11,1238
1398-09-23,2019-12-14,1262
1398-09-24,2019-12-15,1280
1398-09-25,2019-12-16,1335
1398-09-26,2019-12-17,1341
1398-09-27,2019-12-18,1352
1398-09-30,2019-12-21,1317
1398-10-01,2019-12-22,1366
1398-10-02,2019-12-23,1315
1398-10-03,2019-12-24,1301
1398-10-04,2019-12-25,1369
1398-10-07,2019-12-28,1399
1398-10-08,2019-12-29,1372
1398-10-09,2019-12-30,1436
1398-10-10,2019-12-31,1411
1398-10-11,2020-01-01,1402
1398-10-14,2020-01-04,1332
1398-10-15,2020-01-05,1268
1398-10-17,2020-01-07,1207
1398-10-18,2020-01-08,1185
1398-10-21,2020-01-11,1209
1398-10-24,2020-01-14,1251
1398-10-25,2020-01-15,1314
1398-10-28,2020-01-18,1352
1398-10-29,2020-01-19,1419
1398-10-30,2020-01-20,1490
1398-11-01,2020-01-21,1560
1398-11-02,2020-01-22,1634
1398-11-05,2020-01-25,1689
1398-11-06,2020-01-26,1764
1398-11-07,2020-01-27,1800
1398-11-08,2020-01-28,1840
1398-11-12,2020-02-01,1761
1398-11-13,2020-02-02,1707
1398-11-14,2020-02-03,1866
1398-11-15,2020-02-04,1938
1398-11-19,2020-02-08,1909
1398-11-20,2020-02-09,2033
1398-11-21,2020-02-10,2069
1398-11-23,2020-02-12,2095
1398-11-26,2020-02-15,2018
1398-11-27,2020-02-16,2099
1398-11-28,2020-02-17,2028
1398-11-29,2020-02-18,2021
1398-11-30,2020-02-19,2008
1398-12-03,2020-02-22,2093
1398-12-04,2020-02-23,2166
1398-12-05,2020-02-24,2095
1398-12-06,2020-02-25,2128
1398-12-07,2020-02-26,2045
1398-12-10,2020-02-29,1969
1398-12-11,2020-03-01,2017
1398-12-12,2020-03-02,2050
1398-12-13,2020-03-03,2126
1398-12-14,2020-03-04,2180
1398-12-17,2020-03-07,2045
1398-12-19,2020-03-09,1986
1398-12-20,2020-03-10,1966
1398-12-21,2020-03-11,1959
1398-12-24,2020-03-14,1894
1398-12-25,2020-03-15,1851
1398-12-27,2020-03-17,1836
1398-12-28,2020-03-18,1842
1399-01-05,2020-03-24,1842
1399-01-06,2020-03-25,1934
1399-01-09,2020-03-28,2028
1399-01-10,2020-03-29,2077
1399-01-11,2020-03-30,2104
1399-01-16,2020-04-04,2118
1399-01-17,2020-04-05,2128
1399-01-18,2020-04-06,2145
1399-01-19,2020-04-07,2158
1399-01-20,2020-04-08,2178
1399-01-23,2020-04-11,2212
1399-01-24,2020-04-12,2241
1399-01-25,2020-04-13,2245
1399-01-26,2020-04-14,2256
1399-01-27,2020-04-15,2266
1399-02-03,2020-04-22,2285
1399-02-06,2020-04-25,2399
1399-02-07,2020-04-26,2440
1399-02-08,2020-04-27,2524
1399-02-09,2020-04-28,2600
1399-02-10,2020-04-29,2667
1399-02-13,2020-05-02,2741
1399-02-14,2020-05-03,2812
1399-02-15,2020-05-04,2897
1399-02-16,2020-05-05,3026
1399-02-17,2020-05-06,3110
1399-02-20,2020-05-09,3174
1399-02-21,2020-05-10,3213
1399-02-22,2020-05-11,3270
1399-02-23,2020-05-12,3292
1399-02-24,2020-05-13,3349
1399-02-27,2020-05-16,3388
1399-02-28,2020-05-17,3457
1399-02-29,2020-05-18,3516
1399-02-30,2020-05-19,3597
1399-02-31,2020-05-20,3615
1399-03-03,2020-05-23,3657
1399-03-06,2020-05-26,3727
1399-03-07,2020-05-27,3869
1399-03-10,2020-05-30,3917
1399-03-11,2020-05-31,3938
1399-03-12,2020-06-01,3968
1399-03-13,2020-06-02,3993
1399-03-17,2020-06-06,4035
1399-03-18,2020-06-07,4098
1399-03-19,2020-06-08,4139
1399-03-20,2020-06-09,4156
1399-03-21,2020-06-10,4186
1399-03-24,2020-06-13,4211
1399-03-25,2020-06-14,4260
1399-03-26,2020-06-15,4309
1399-03-27,2020-06-16,4352
1399-03-31,2020-06-20,4380
1399-04-01,2020-06-21,4436
1399-04-02,2020-06-22,4478
1399-04-03,2020-06-23,4516
1399-04-04,2020-06-24,4603
1399-04-07,2020-06-27,4647
1399-04-08,2020-06-28,4699
1399-04-09,2020-06-29,4716
1399-04-10,2020-06-30,4728
1399-04-11,2020-07-01,4756
1399-04-14,2020-07-04,4915
1399-04-15,2020-07-05,5033
1399-04-16,2020-07-06,5205
1399-04-17,2020-07-07,5414
1399-04-18,2020-07-08,5606
1399-04-21,2020-07-11,5637
1399-04-22,2020-07-12,5679
1399-04-23,2020-07-13,5716
1399-04-24,2020-07-14,5754
1399-04-25,2020-07-15,5797
1399-04-28,2020-07-18,5815
1399-04-29,2020-07-19,5891
1399-04-30,2020-07-20,5961
1399-04-31,2020-07-21,5998
1399-05-01,2020-07-22,6038
1399-05-04,2020-07-25,6060
1399-05-05,2020-07-26,6363
1399-05-06,2020-07-27,6384
1399-05-07,2020-07-28,6428
1399-05-08,2020-07-29,6447
1399-05-11,2020-08-01,6473
1399-05-12,2020-08-02,6515
1399-05-13,2020-08-03,6598
1399-05-14,2020-08-04,6625
1399-05-15,2020-08-05,6661
1399-05-19,2020-08-09,6706
1399-05-20,2020-08-10,6764
1399-05-21,2020-08-11,6813
1399-05-22,2020-08-12,6879
1399-05-25,2020-08-15,6917
1399-05-26,2020-08-16,7006
1399-05-27,2020-08-17,7082
1399-05-28,2020-08-18,7187
1399-05-29,2020-08-19,7387
1399-06-01,2020-08-22,7756
1399-06-02,2020-08-23,7377
1399-06-03,2020-08-24,7211
1399-06-04,2020-08-25,7741
1399-06-05,2020-08-26,8050
1399-06-10,2020-08-31,8453
1399-06-11,2020-09-01,8009
1399-06-12,2020-09-02,7688
1399-06-15,2020-09-05,8103
1399-06-16,2020-09-06,7920
1399-06-17,2020-09-07,7800
1399-06-18,2020-09-08,7411
1399-06-19,2020-09-09,7384
1399-06-22,2020-09-12,7277
1399-06-23,2020-09-13,7016
1399-06-24,2020-09-14,6755
1399-06-25,2020-09-15,7105
1399-06-26,2020-09-16,7311
1399-06-29,2020-09-19,7034
1399-06-30,2020-09-20,6734
1399-06-31,2020-09-21,6508
1399-07-01,2020-09-22,6598
1399-07-02,2020-09-23,6264
1399-07-05,2020-09-26,5954
1399-07-06,2020-09-27,5700
1399-07-07,2020-09-28,5566
1399-07-08,2020-09-29,5447
1399-07-09,2020-09-30,5632
1399-07-12,2020-10-03,5653
1399-07-13,2020-10-04,5423
1399-07-14,2020-10-05,5461
1399-07-15,2020-10-06,5721
1399-07-16,2020-10-07,5998
1399-07-19,2020-10-10,6269
1399-07-20,2020-10-11,6269
1399-07-21,2020-10-12,6285
1399-07-22,2020-10-13,6186
1399-07-23,2020-10-14,6170
1399-07-27,2020-10-18,5803
1399-07-28,2020-10-19,5636
1399-07-29,2020-10-20,5589
1399-07-30,2020-10-21,5275
1399-08-03,2020-10-24,5104
1399-08-05,2020-10-26,5204
1399-08-25,2020-11-15,5350
1399-08-26,2020-11-16,5537
1399-08-27,2020-11-17,5768
1399-08-28,2020-11-18,5912
1399-09-01,2020-11-21,6077
1399-09-02,2020-11-22,6356
1399-09-03,2020-11-23,6560
1399-09-10,2020-11-30,6887
1399-09-11,2020-12-01,7004
1399-09-12,2020-12-02,7165
1399-09-15,2020-12-05,7239
1399-09-16,2020-12-06,7366
1399-09-17,2020-12-07,7518
1399-09-18,2020-12-08,7832
1399-09-19,2020-12-09,8210
1399-09-22,2020-12-12,8620
1399-09-23,2020-12-13,9042
1399-09-24,2020-12-14,9429
1399-09-25,2020-12-15,9059
1399-09-26,2020-12-16,9695
1399-09-29,2020-12-19,9186
1399-09-30,2020-12-20,8929
1399-10-01,2020-12-21,9460
1399-10-02,2020-12-22,9512
1399-10-03,2020-12-23,9368
1399-10-06,2020-12-26,8846
1399-10-07,2020-12-27,8472
1399-10-08,2020-12-28,8097
1399-10-09,2020-12-29,7736
1399-10-10,2020-12-30,8167
1399-10-13,2021-01-02,7875
1399-10-14,2021-01-03,7653
1399-10-15,2021-01-04,7405
1399-10-16,2021-01-05,7139
1399-10-17,2021-01-06,6830
1399-10-20,2021-01-09,6517
1399-10-21,2021-01-10,6917
1399-10-22,2021-01-11,6526
1399-10-23,2021-01-12,6321
1399-10-24,2021-01-13,6012
1399-10-27,2021-01-16,5716
1399-10-29,2021-01-18,5437
1399-10-30,2021-01-19,5476
1399-11-01,2021-01-20,5690
1399-11-04,2021-01-23,5960
1399-11-05,2021-01-24,5698
1399-11-06,2021-01-25,5637
1399-11-07,2021-01-26,5407
1399-11-08,2021-01-27,5180
1399-11-11,2021-01-30,5459
1399-11-12,2021-01-31,5137
1399-11-13,2021-02-01,5032
1399-11-14,2021-02-02,4806
1399-11-15,2021-02-03,4575
1399-11-18,2021-02-06,4410
1399-11-19,2021-02-07,4632
1399-11-20,2021-02-08,4571
1399-11-21,2021-02-09,4884
1399-11-25,2021-02-13,5093
1399-11-26,2021-02-14,5080
1399-11-27,2021-02-15,5063
1399-11-28,2021-02-16,4980
1399-11-29,2021-02-17,4963
1399-12-02,2021-02-20,4950
1399-12-03,2021-02-21,4945
1399-12-04,2021-02-22,4945
1399-12-05,2021-02-23,4945
1399-12-06,2021-02-24,4936
1399-12-09,2021-02-27,4932
1399-12-10,2021-02-28,4919
1399-12-11,2021-03-01,4919
1399-12-12,2021-03-02,4915
1399-12-13,2021-03-03,4906
1399-12-16,2021-03-06,4902
1399-12-17,2021-03-07,4902
1399-12-18,2021-03-08,4915
1399-12-19,2021-03-09,4806
1399-12-20,2021-03-10,4793
1399-12-23,2021-03-13,4875
1399-12-24,2021-03-14,4793
1399-12-25,2021-03-15,4732
1399-12-26,2021-03-16,4793
1399-12-27,2021-03-17,4823
1400-01-07,2021-03-27,4884
1400-01-08,2021-03-28,4845
1400-01-10,2021-03-30,4775
1400-01-11,2021-03-31,4732
1400-01-14,2021-04-03,4706
1400-01-15,2021-04-04,4693
1400-01-16,2021-04-05,4693
1400-01-17,2021-04-06,4688
1400-01-18,2021-04-07,4645
1400-01-21,2021-04-10,4636
1400-01-22,2021-04-11,4636
1400-01-23,2021-04-12,4636
1400-01-30,2021-04-19,4201
1400-01-31,2021-04-20,4075
1400-02-01,2021-04-21,3976
1400-02-04,2021-04-24,3886
1400-02-05,2021-04-25,3860
1400-02-06,2021-04-26,3846
1400-02-07,2021-04-27,3846
1400-02-08,2021-04-28,3828
1400-02-11,2021-05-01,3702
