"","","","Loss","VaRGld","VaRNor"
"983","1400-10-11","2022-01-01","1.33527972010086","2.28389646161442","2.1850812993317"
"984","1400-10-12","2022-01-02","-0.0191238111430181","2.30468013690195","2.21028735823593"
"985","1400-10-13","2022-01-03","0.217183521527531","2.29903267122576","2.1958628593429"
"986","1400-10-14","2022-01-04","0.965417456835915","2.2927525845191","2.20212140533265"
"987","1400-10-15","2022-01-05","-0.0196043588630346","2.30303121650289","2.21515586318525"
"988","1400-10-18","2022-01-08","0.0468014985901988","2.29304088781652","2.2174089117832"
"989","1400-10-19","2022-01-09","1.89962384732318","2.27991055978186","2.20977534379931"
"990","1400-10-20","2022-01-10","0.304550436862705","2.3235837478915","2.24980093306767"
"991","1400-10-21","2022-01-11","-0.146049125645042","2.3165801157061","2.2564389639324"
"992","1400-10-22","2022-01-12","0.0328591366997699","2.30902559131356","2.25786211851111"
"993","1400-10-25","2022-01-15","0.880391625412003","2.45685527004223","2.25831924573931"
"994","1400-10-26","2022-01-16","0.893559133090882","2.29827621778294","2.26144474494092"
"995","1400-10-27","2022-01-17","0.331061986875802","2.30496668469769","2.27113783919432"
"996","1400-10-28","2022-01-18","2.36265986983799","2.46796255511578","2.27479588540862"
"997","1400-10-29","2022-01-19","-0.268259787510416","2.34748760703688","2.32879870136086"
"998","1400-11-02","2022-01-22","-0.18796700779955","2.34970048635956","2.32737586132708"
"999","1400-11-03","2022-01-23","1.99258552635158","2.34385852350085","2.319973015351"
"1000","1400-11-04","2022-01-24","1.75060030722509","2.56636779503595","2.36077278766485"
"1001","1400-11-05","2022-01-25","2.19288430411861","2.6008653787064","2.38670747777386"
"1002","1400-11-06","2022-01-26","-1.75951227015378","2.62760316813583","2.42934684476688"
"1003","1400-11-09","2022-01-29","-2.3813321511696","2.4930689271283","2.35246587317468"
"1004","1400-11-10","2022-01-30","-2.01704207294338","2.46768081047999","2.33528972608352"
"1005","1400-11-11","2022-01-31","-0.77322368059729","2.45657052787145","2.34095017519492"
"1006","1400-11-12","2022-02-01","-0.509652438980801","2.45528054359413","2.3380869947712"
"1007","1400-11-13","2022-02-02","0.00557178953144444","2.47769056734394","2.33347346933106"
"1008","1400-11-16","2022-02-05","-0.249434744965704","2.47008854463585","2.33411824904201"
"1009","1400-11-17","2022-02-06","1.72913152584329","2.49558244575848","2.31862370476723"
"1010","1400-11-18","2022-02-07","0.593191498525769","2.49196298009176","2.35125282843759"
"1011","1400-11-19","2022-02-08","-0.517143713507551","2.47550355661262","2.35953668814398"
"1012","1400-11-20","2022-02-09","-0.240500452050973","2.39949381011958","2.29306955874557"
"1013","1400-11-23","2022-02-12","0.00766288955631467","2.41727716039214","2.27758255068051"
"1014","1400-11-24","2022-02-13","0.6301050211027","2.39938919828845","2.27602837986597"
"1015","1400-11-25","2022-02-14","-0.572653586140426","2.39891106692355","2.27669952043629"
"1016","1400-11-27","2022-02-16","0.0711530867414822","2.33928762719302","2.21200186024994"
"1017","1400-11-30","2022-02-19","0.0172034478129746","2.32736840410859","2.16842384603821"
"1018","1400-12-01","2022-02-20","0.616948084884505","2.33467982300958","2.17117277168508"
"1019","1400-12-02","2022-02-21","-0.57003298576408","2.2551338812667","2.11391430820714"
"1020","1400-12-03","2022-02-22","-0.25612670785975","2.25792926274943","2.1074008562549"
"1021","1400-12-04","2022-02-23","-0.266922135060454","2.26362026490408","2.08503969720421"
"1022","1400-12-07","2022-02-26","0.423113573373435","2.26361995086259","2.08459373862367"
"1023","1400-12-08","2022-02-27","0.279303200289327","2.26276319620008","2.08969123935138"
"1024","1400-12-09","2022-02-28","-0.206268404924081","2.27136485878807","2.09481609561697"
"1025","1400-12-11","2022-03-02","0.058007316915365","2.27920351844958","2.07130683911031"
"1026","1400-12-14","2022-03-05","-1.36374832111059","2.27420774456939","2.07315149657317"
"1027","1400-12-15","2022-03-06","-1.81709209578766","2.26917534609871","2.07730888687597"
"1028","1400-12-16","2022-03-07","-1.52380816669808","2.24881527855875","2.08644575488394"
"1029","1400-12-17","2022-03-08","0.473041150901032","2.23859632021781","2.06168083800135"
"1030","1400-12-18","2022-03-09","-0.874095489540316","2.23662188547663","2.05774304736098"
"1031","1400-12-21","2022-03-12","1.14649847461354","2.22469511797684","2.05631723569559"
"1032","1400-12-22","2022-03-13","-0.183119724273517","2.12277283751567","2.00283259451844"
"1033","1400-12-23","2022-03-14","0.0449037896119719","2.13030020529597","1.97242549703907"
"1034","1400-12-24","2022-03-15","-0.183106331732219","2.12296132173921","1.9425045083229"
"1035","1400-12-25","2022-03-16","-0.581231946155114","2.12441808635016","1.94028182818006"
"1036","1400-12-28","2022-03-19","-1.63940981024968","2.11660093849407","1.93806634244812"
"1037","1401-01-06","2022-03-26","-1.71204025023481","2.12280077075423","1.94478257900101"
"1038","1401-01-07","2022-03-27","-0.913107240105582","2.10654782311052","1.9357007874269"
"1039","1401-01-08","2022-03-28","-1.06539369158103","2.06032292273834","1.88600057472267"
"1040","1401-01-09","2022-03-29","0.310805278569148","2.04732079495988","1.846980987028"
"1041","1401-01-10","2022-03-30","-1.25474355846258","2.07196822606705","1.85096870518178"
"1042","1401-01-14","2022-04-03","-2.06609760276564","2.0647600828804","1.85304522577005"
"1043","1401-01-15","2022-04-04","-0.465201212191246","1.83540155205487","1.83605550445935"
"1044","1401-01-16","2022-04-05","-0.178100033864048","1.73681160864792","1.75721333636005"
"1045","1401-01-17","2022-04-06","0.521849969554644","1.72859018955159","1.7548967784857"
"1046","1401-01-20","2022-04-09","0.342646030830984","1.72494098708616","1.76545472418258"
"1047","1401-01-21","2022-04-10","-1.0460987206816","1.67711559200352","1.76775993389533"
"1048","1401-01-22","2022-04-11","-0.364300854620403","1.93537186379372","1.72995990099855"
"1049","1401-01-23","2022-04-12","2.28797349123671","1.71985741494839","1.71702600901932"
"1050","1401-01-24","2022-04-13","-0.558757564879286","1.97740889981704","1.78054705246503"
"1051","1401-01-27","2022-04-16","-0.925163680676278","1.9769593124007","1.78011478581488"
"1052","1401-01-28","2022-04-17","-0.503877875420322","1.97715207678727","1.78061227685016"
"1053","1401-01-29","2022-04-18","-1.79950364260133","1.7772902202579","1.75536836979242"
"1054","1401-01-30","2022-04-19","-0.747153932675815","1.78495814470147","1.76290591061028"
"1055","1401-01-31","2022-04-20","0.0586118902260679","1.73567721290041","1.71556455592988"
"1056","1401-02-04","2022-04-24","0.497426442261251","1.7290353520358","1.70823830798607"
"1057","1401-02-05","2022-04-25","-0.16824237212365","1.73335638235008","1.7167887931104"
"1058","1401-02-06","2022-04-26","-1.03091964787083","1.9062959444308","1.66591221776506"
"1059","1401-02-07","2022-04-27","0.0949252138632062","1.90441986704788","1.66488497718645"
"1060","1401-02-10","2022-04-30","-0.066763854870544","1.90634817641745","1.665971147782"
"1061","1401-02-11","2022-05-01","-0.0677498571013402","1.89921138180662","1.66305482328006"
"1062","1401-02-12","2022-05-02","-0.409166240820369","1.65162257026704","1.65004700126796"
"1063","1401-02-17","2022-05-07","-0.919459946120327","1.82092532426025","1.59468722816878"
"1064","1401-02-18","2022-05-08","-0.593778215695373","1.5915647512947","1.591768799349"
"1065","1401-02-19","2022-05-09","0.836862951610584","1.64471572813087","1.58357394516991"
"1066","1401-02-20","2022-05-10","0.0369200212309906","1.65460119682191","1.59089789915337"
"1067","1401-02-21","2022-05-11","-1.60561195184723","1.56748795716517","1.5643679432332"
"1068","1401-02-24","2022-05-14","-0.888483218822067","1.61992948596763","1.55934868066732"
"1069","1401-02-25","2022-05-15","0.344679913980706","1.62118617686191","1.55926246381746"
"1070","1401-02-26","2022-05-16","-0.685555620061606","1.79477833329658","1.56351069164157"
"1071","1401-02-27","2022-05-17","-1.39344076792014","1.61813636079861","1.55417201458485"
"1072","1401-02-28","2022-05-18","0.690199122190549","1.78760568905456","1.55689000842995"
"1073","1401-02-31","2022-05-21","0.963321871049949","1.79953117664694","1.56340753025563"
"1074","1401-03-01","2022-05-22","-0.160409437650877","1.77215872483382","1.53649109079335"
"1075","1401-03-02","2022-05-23","1.59344867932134","1.70750457957081","1.4818169188149"
"1076","1401-03-03","2022-05-24","0.0977609506701782","1.74815586564645","1.51731053462287"
"1077","1401-03-04","2022-05-25","-0.563976000784905","1.75152301891059","1.51984374017149"
"1078","1401-03-07","2022-05-28","0.711099419565819","1.7503705806994","1.52008888659626"
"1079","1401-03-08","2022-05-29","1.25313749272795","1.74013603209999","1.51077256236216"
"1080","1401-03-09","2022-05-30","-0.216393881039245","1.7767957160217","1.54305782471785"
"1081","1401-03-10","2022-05-31","-0.346145917791318","1.78765167055598","1.5434494614889"
"1082","1401-03-11","2022-06-01","0.0474018298746159","1.72840839820324","1.50292726143548"
"1083","1401-03-16","2022-06-06","1.81074152184575","1.55600592094533","1.49522879695063"
"1084","1401-03-17","2022-06-07","-0.0711424143375439","1.60760730075091","1.54081482039619"
"1085","1401-03-18","2022-06-08","-0.323551489656815","1.60339022066052","1.54176377097965"
"1086","1401-03-21","2022-06-11","0.132225886637194","1.60077763372067","1.53877437858138"
"1087","1401-03-22","2022-06-12","-0.924221105547751","1.59969187890166","1.5380508464052"
"1088","1401-03-23","2022-06-13","-2.51689246062483","1.55917439499992","1.50542102161191"
"1089","1401-03-24","2022-06-14","-0.166593028760786","1.58891075626356","1.52786541164306"
"1090","1401-03-25","2022-06-15","0.620146148214928","1.58274171626745","1.52324385466946"
"1091","1401-03-28","2022-06-18","1.06653410616371","1.57211546136404","1.51484658134341"
"1092","1401-03-29","2022-06-19","0.11478807844636","1.60054250297704","1.53652299237898"
"1093","1401-03-30","2022-06-20","-0.0830399508782165","1.60183425541009","1.53739484669839"
"1094","1401-03-31","2022-06-21","0.493379524139037","1.54353907239454","1.4853748545945"
"1095","1401-04-01","2022-06-22","0.406004268516647","1.54821752697778","1.48883278807857"
"1096","1401-04-04","2022-06-25","0.855287451014064","1.5584535647143","1.49650982547451"
"1097","1401-04-05","2022-06-26","1.25725968799379","1.57893183463558","1.5120019710072"
"1098","1401-04-06","2022-06-27","-0.181366596804011","1.59144374885623","1.52281916860481"
"1099","1401-04-07","2022-06-28","-0.687039332821371","1.56713300309111","1.50416759672065"
"1100","1401-04-08","2022-06-29","0.0474877409317287","1.55801472478576","1.49504566126217"
"1101","1401-04-11","2022-07-02","0.80147744727892","1.43175848069911","1.42152666146297"
"1102","1401-04-12","2022-07-03","-0.0901479021054641","1.6567505693497","1.43933876583345"
"1103","1401-04-13","2022-07-04","-0.277103291684533","1.65767410945195","1.44030268150631"
"1104","1401-04-14","2022-07-05","-0.259668694282489","1.60355887281716","1.37977927879322"
"1105","1401-04-15","2022-07-06","0.562217905208406","1.3022419176559","1.32853389830128"
"1106","1401-04-18","2022-07-09","0.272638701907013","1.2137158878172","1.26775381201943"
"1107","1401-04-20","2022-07-11","0.731047870496582","1.21020081105315","1.26753490110183"
"1108","1401-04-21","2022-07-12","0.273505307005983","1.22391921802611","1.26055874746173"
"1109","1401-04-22","2022-07-13","-0.438333334829721","1.2226585800158","1.25166150959741"
"1110","1401-04-25","2022-07-16","0.673420268150693","1.21990326314643","1.25191060087433"
"1111","1401-04-26","2022-07-17","0.692823305211654","1.22860569284787","1.26801402506561"
"1112","1401-04-28","2022-07-19","0.0639324768529903","1.2404176807569","1.28070112356086"
"1113","1401-04-29","2022-07-20","-0.204373635489752","1.23903168282977","1.28384937327402"
"1114","1401-05-01","2022-07-23","-0.108705209830084","1.17081478420465","1.2326969796944"
"1115","1401-05-02","2022-07-24","0.663253780658302","1.16228455090774","1.22082914684347"
"1116","1401-05-03","2022-07-25","1.67693430449489","1.16984027970041","1.23688697885427"
"1117","1401-05-04","2022-07-26","0.067299888580763","1.23414035545385","1.28587093597893"
"1118","1401-05-05","2022-07-27","-0.365295752307659","1.23407548936705","1.28660928981097"
"1119","1401-05-08","2022-07-30","0.198109459272011","1.22720694980913","1.2724155019648"
"1120","1401-05-09","2022-07-31","1.21205860942553","1.22408107009885","1.27877500627415"
"1121","1401-05-10","2022-08-01","-0.288232579003633","1.26018804115353","1.30576686988875"
"1122","1401-05-11","2022-08-02","-0.169049418508394","1.26198720089655","1.30302217831119"
"1123","1401-05-12","2022-08-03","-0.511952473929611","1.25367107337436","1.29059632020197"
"1124","1401-05-15","2022-08-06","-0.801159154481468","1.25315126868854","1.29068615386766"
"1125","1401-05-18","2022-08-09","-0.208165606514399","1.25757506797274","1.28968733489821"
"1126","1401-05-19","2022-08-10","0.239787201282837","1.25707989276723","1.29011798200156"
"1127","1401-05-22","2022-08-13","-1.27840423183549","1.25401653223287","1.28682139766453"
"1128","1401-05-23","2022-08-14","0.23523649354118","1.25869051470704","1.28274279272259"
"1129","1401-05-24","2022-08-15","-0.00301296281151053","1.25938312519581","1.28816880679599"
"1130","1401-05-25","2022-08-16","0.287151441451883","1.25941561168829","1.2874062730366"
"1131","1401-05-26","2022-08-17","0.556288969497309","1.25473020615289","1.2904101365299"
"1132","1401-05-29","2022-08-20","0.870865551265965","1.25755054893403","1.28948896301623"
"1133","1401-05-30","2022-08-21","0.621350988133607","1.27000196268174","1.30112555016566"
"1134","1401-05-31","2022-08-22","0.379478059363692","1.27356222267142","1.30429632830111"
"1135","1401-06-01","2022-08-23","-0.489243135122308","1.27004656472232","1.31181085558629"
"1136","1401-06-02","2022-08-24","-0.758268651932248","1.24276327984457","1.28376840882958"
"1137","1401-06-05","2022-08-27","-0.53051237608468","1.2473423557686","1.28269207472549"
"1138","1401-06-06","2022-08-28","0.411757889304987","1.25157557220248","1.27900637202608"
"1139","1401-06-07","2022-08-29","-0.0728361242321895","1.25362511962995","1.2869223660765"
"1140","1401-06-08","2022-08-30","0.271754577588013","1.24945117704219","1.28930068116546"
"1141","1401-06-09","2022-08-31","0.126410588747916","1.24611995077828","1.28441711608097"
"1142","1401-06-12","2022-09-03","0.869072672645999","1.24277644943982","1.27464806205284"
"1143","1401-06-13","2022-09-04","0.0023126658332373","1.21857090227201","1.29187021933742"
"1144","1401-06-14","2022-09-05","0.00901289903438851","1.21387583791951","1.29091860517613"
"1145","1401-06-15","2022-09-06","0.417578314037925","1.209198347661","1.28699561730153"
"1146","1401-06-16","2022-09-07","0.563055195667417","1.20820941214006","1.28881868973075"
"1147","1401-06-19","2022-09-10","1.09754860350968","1.40176326424118","1.27180097496541"
"1148","1401-06-20","2022-09-11","0.480754068810541","1.42420134128905","1.29593148288731"
"1149","1401-06-21","2022-09-12","0.126776160098352","1.27434705161755","1.30365607213264"
"1150","1401-06-22","2022-09-13","-0.298789218543938","1.42910510044083","1.29759625648469"
"1151","1401-06-23","2022-09-14","0.289530990503195","1.4154562074531","1.29177210774901"
"1152","1401-06-27","2022-09-18","0.80820341070531","1.40812620229831","1.2924915687052"
"1153","1401-06-28","2022-09-19","0.297710151595965","1.43329116158778","1.30772819058625"
"1154","1401-06-29","2022-09-20","0.493345879636387","1.27983708927346","1.23539461411345"
"1155","1401-06-30","2022-09-21","0.868351660352396","1.17531073582281","1.24348182919682"
"1156","1401-07-02","2022-09-24","2.01651983104458","1.18287154407084","1.25688563501344"
"1157","1401-07-04","2022-09-26","-0.470377193874327","1.41876722063271","1.31799103210342"
"1158","1401-07-06","2022-09-28","-0.903799332367861","1.39333675231145","1.29460277844849"
"1159","1401-07-09","2022-10-01","1.17160901315536","1.39395771315859","1.29636140926625"
"1160","1401-07-10","2022-10-02","0.667444420380825","1.40899485903859","1.31928548769431"
"1161","1401-07-11","2022-10-03","0.250808616975995","1.40163779590073","1.32263155114733"
"1162","1401-07-12","2022-10-04","0.369305318416657","1.39985142132917","1.32587799010632"
"1163","1401-07-16","2022-10-08","-0.21805133923678","1.40471434865908","1.32494004159008"
"1164","1401-07-17","2022-10-09","0.887799087779406","1.40914889902277","1.32333368554061"
"1165","1401-07-18","2022-10-10","0.0891221588251057","1.40290941836129","1.33815089679333"
"1166","1401-07-19","2022-10-11","-0.738378454979483","1.27168548917196","1.33918068377752"
"1167","1401-07-20","2022-10-12","-0.471320247769569","1.27501815490423","1.34125100475957"
"1168","1401-07-23","2022-10-15","0.143724600683903","1.40125908254665","1.33721540307277"
"1169","1401-07-24","2022-10-16","0.502484186245766","1.40442175764419","1.33809652290795"
"1170","1401-07-25","2022-10-17","0.0136287448514238","1.41352823234771","1.33105430532714"
"1171","1401-07-26","2022-10-18","-0.110783629914479","1.41343663417899","1.33089757403918"
"1172","1401-07-27","2022-10-19","0.182809628919323","1.40454367493793","1.31072711193163"
"1173","1401-07-30","2022-10-22","0.0920841632860103","1.40291541934761","1.30797194681651"
"1174","1401-08-01","2022-10-23","0.933493382901318","1.40097104349083","1.30530509971494"
"1175","1401-08-02","2022-10-24","1.48075287373342","1.41212727912942","1.31859135168857"
"1176","1401-08-03","2022-10-25","0.839065758032831","1.33657176782048","1.33528915885644"
"1177","1401-08-04","2022-10-26","2.07282345768451","1.34087982310401","1.33862620239006"
"1178","1401-08-07","2022-10-29","-0.286455361084137","1.40358084068699","1.38248668494081"
"1179","1401-08-08","2022-10-30","-0.787289977246353","1.40480194722739","1.38258277579171"
"1180","1401-08-09","2022-10-31","-1.21766833201082","1.36246869312207","1.34967049634448"
"1181","1401-08-10","2022-11-01","-0.833070992076124","1.46843435413204","1.35983861597776"
"1182","1401-08-11","2022-11-02","-0.240608821939325","1.46898026944714","1.36265522014496"
"1183","1401-08-14","2022-11-05","-3.42955635801125","1.36092893290508","1.35249559097596"
"1184","1401-08-15","2022-11-06","-1.22349449905386","1.31194678285833","1.43224818884689"
"1185","1401-08-16","2022-11-07","-3.2972728215821","1.31315638476563","1.43990104225293"
"1186","1401-08-17","2022-11-08","-1.28556447799628","1.30098100457542","1.52140167851309"
"1187","1401-08-18","2022-11-09","-0.469305475744441","1.30590361813217","1.52604754015944"
"1188","1401-08-21","2022-11-12","-0.826619567707887","1.24831490906855","1.47917218168026"
"1189","1401-08-22","2022-11-13","0.488944563372407","1.25258140947883","1.47906255179077"
"1190","1401-08-23","2022-11-14","0.775715258271781","1.25119744288714","1.48718137383164"
"1191","1401-08-24","2022-11-15","-0.159625481749792","1.25921938855677","1.49793715724961"
"1192","1401-08-25","2022-11-16","-0.223073936476936","1.25614991248433","1.49655559377426"
"1193","1401-08-28","2022-11-19","1.45994631542177","1.26048613746825","1.45506474989858"
"1194","1401-08-29","2022-11-20","-0.825035578317745","1.29921821278836","1.48755542681208"
"1195","1401-08-30","2022-11-21","-0.282288298704891","1.30107580872333","1.47954662029699"
"1196","1401-09-01","2022-11-22","0.0670252545107886","1.28391960580114","1.45895867079978"
"1197","1401-09-02","2022-11-23","-0.179861071937992","1.28417227501146","1.45849890003294"
"1198","1401-09-05","2022-11-26","0.140313720963547","1.28499832783947","1.45797880219003"
"1199","1401-09-06","2022-11-27","0.142758039602242","1.28301532109473","1.453029065989"
"1200","1401-09-07","2022-11-28","-0.152528825910458","1.28170885016817","1.44953732433085"
"1201","1401-09-08","2022-11-29","-0.414951159129195","1.27089878458446","1.43454760745546"
"1202","1401-09-09","2022-11-30","-0.223705870753577","1.24171918549362","1.4069423292931"
"1203","1401-09-12","2022-12-03","-0.0245494714700811","1.24208091387188","1.40674933635285"
"1204","1401-09-13","2022-12-04","-0.00843572583999475","1.23718703007688","1.40774421761042"
"1205","1401-09-14","2022-12-05","0.299119672354564","1.2374981456994","1.40725419951061"
"1206","1401-09-15","2022-12-06","0.297576306043723","1.22521353564878","1.39760749675422"
"1207","1401-09-16","2022-12-07","0.467529380885345","1.19413222918485","1.40166831553469"
"1208","1401-09-19","2022-12-10","1.37037384166607","1.20141212218607","1.40926347950508"
"1209","1401-09-20","2022-12-11","-0.405662134211759","1.23469807563813","1.44013829530123"
"1210","1401-09-21","2022-12-12","-1.4287430956939","1.26079536413382","1.43086394939406"
"1211","1401-09-22","2022-12-13","-3.15081116555955","1.2650297209305","1.43561252289804"
"1212","1401-09-23","2022-12-14","-1.24981953829586","1.2503086786395","1.48796758021982"
"1213","1401-09-26","2022-12-17","0.19215733326039","1.25624137707416","1.48696900958904"
"1214","1401-09-27","2022-12-18","-2.04093375355932","1.25234099435267","1.49154091416796"
"1215","1401-09-28","2022-12-19","-0.0444362942271681","1.24728102471715","1.49805673120509"
"1216","1401-09-29","2022-12-20","0.588941836246626","1.23755252080981","1.48659414142978"
"1217","1401-09-30","2022-12-21","-0.274785544725376","1.24431765937383","1.49478786952836"
"1218","1401-10-03","2022-12-24","-2.7555856561575","1.24523960544933","1.49438541192992"
"1219","1401-10-04","2022-12-25","-1.64850536917598","1.24632336523192","1.53223337367777"
"1220","1401-10-05","2022-12-26","-0.81717309977769","1.2437948344281","1.52690733551321"
"1221","1401-10-07","2022-12-28","-4.40046498195716","1.19057037597369","1.4819717847905"
"1222","1401-10-10","2022-12-31","3.51007833104866","1.18684217811849","1.58600140831126"
"1223","1401-10-11","2023-01-01","1.65651645840263","1.35134465940411","1.72039983592981"
"1224","1401-10-12","2023-01-02","-1.83174843270439","1.40607454377005","1.75570533970797"
"1225","1401-10-13","2023-01-03","0.121275930949949","1.38253687742149","1.73583207219607"
"1226","1401-10-14","2023-01-04","0.771787676998592","1.38070318095697","1.73990322370981"
"1227","1401-10-17","2023-01-07","-1.19239830670939","1.39293023402073","1.75431865356732"
"1228","1401-10-18","2023-01-08","-2.29917083759457","1.39725761136216","1.75504311911521"
"1229","1401-10-19","2023-01-09","-0.711527664932632","1.39941085004716","1.77092822724899"
"1230","1401-10-20","2023-01-10","-1.28390933590996","1.40374567513555","1.76847656162542"
"1231","1401-10-21","2023-01-11","0.969801086872124","1.41151575041712","1.76214372519818"
"1232","1401-10-24","2023-01-14","0.508102158695323","1.42286434202005","1.78284891613512"
"1233","1401-10-25","2023-01-15","0","1.42632639333545","1.78730246312679"
"1234","1401-10-26","2023-01-16","-2.22373018715665","1.42635033759702","1.787336020245"
"1235","1401-10-27","2023-01-17","-0.378446077357175","1.43379533098105","1.79230865617765"
"1236","1401-10-28","2023-01-18","-0.124187273331522","1.43148654310597","1.78040112661277"
"1237","1401-11-01","2023-01-21","1.88652344248208","1.41681793159581","1.76372208317327"
"1238","1401-11-02","2023-01-22","0.281057325243417","1.47613591360262","1.80002950688255"
"1239","1401-11-03","2023-01-23","-0.0619376675047079","1.47455454985575","1.79845366679929"
"1240","1401-11-04","2023-01-24","0.478491517533186","1.47121251586047","1.80178385896238"
"1241","1401-11-05","2023-01-25","2.09323183742143","1.46959090712844","1.81355974019969"
"1242","1401-11-08","2023-01-28","0.739234601263483","1.54148691708278","1.8703440826782"
"1243","1401-11-09","2023-01-29","3.68520023252028","1.54923878013645","1.87643796555417"
"1244","1401-11-10","2023-01-30","0.162959522060468","1.71175299716703","2.0047227343205"
"1245","1401-11-11","2023-01-31","-1.08987115530663","1.71089963728271","2.00328899116237"
"1246","1401-11-12","2023-02-01","-0.0444537814054513","1.72083913014758","1.99795799255398"
"1247","1401-11-16","2023-02-05","1.10123261767239","1.70537625242383","1.98347233183783"
"1248","1401-11-17","2023-02-06","0.151401161904552","1.73032806642524","2.00282324822276"
"1249","1401-11-18","2023-02-07","-1.20650320096214","1.73025678438045","2.00446792208726"
"1250","1401-11-19","2023-02-08","-0.0999034503930574","1.73786334445548","1.99530413116072"
"1251","1401-11-23","2023-02-12","0.779840707236801","1.73195734417251","1.98623191596237"
"1252","1401-11-24","2023-02-13","-0.148656093865362","1.71970886372682","1.97902369019809"
"1253","1401-11-25","2023-02-14","0.668550648022581","1.71535042339456","1.97085069885032"
"1254","1401-11-26","2023-02-15","0.859799350878809","1.72525661758565","1.97947596234355"
"1255","1401-11-30","2023-02-19","-0.56056702339351","1.7384359355242","1.99607194259528"
"1256","1401-12-01","2023-02-20","-3.89458527318336","1.74168295670246","1.98837595160344"
"1257","1401-12-02","2023-02-21","-4.00545367920113","1.73352473095632","2.02603470661499"
"1258","1401-12-03","2023-02-22","0.170270944128603","1.73823020670594","2.07126321910219"
"1259","1401-12-06","2023-02-25","-4.84217155362501","1.73365154561446","2.06621606078142"
"1260","1401-12-07","2023-02-26","-3.69877751318253","1.72148060755166","2.12662139745542"
"1261","1401-12-08","2023-02-27","-0.264218582250209","1.66212311855357","2.10780989968196"
"1262","1401-12-09","2023-02-28","-1.59279821377627","1.66076646903868","2.10962603008681"
"1263","1401-12-10","2023-03-01","0.893382396770903","1.66457635314043","2.11016564285419"
"1264","1401-12-13","2023-03-04","1.85914119286998","1.65241669781492","2.10344349294624"
"1265","1401-12-14","2023-03-05","-0.431927740590332","1.70524151946202","2.13511181684607"
"1266","1401-12-15","2023-03-06","0.574344230554757","1.70577148236489","2.12704449422396"
"1267","1401-12-16","2023-03-07","-1.77296936066949","1.71007715892781","2.13072143834702"
"1268","1401-12-20","2023-03-11","0.0480250908545088","1.72021491748159","2.1274109010632"
"1269","1401-12-21","2023-03-12","1.86352049214502","1.70295959065336","2.11224929308575"
"1270","1401-12-22","2023-03-13","0.0877966408276976","1.76473483814556","2.1538471475277"
"1271","1401-12-23","2023-03-14","-0.0760586060454926","1.76003899772411","2.16154120943456"
"1272","1401-12-24","2023-03-15","-2.10885509054162","1.75730256497727","2.16541564956577"
"1273","1401-12-27","2023-03-18","-4.54940169668898","1.76926157657172","2.16015276233381"
"1274","1401-12-28","2023-03-19","-2.83048051196246","1.77145301906825","2.2006345996442"
"1275","1402-01-05","2023-03-25","-1.91096977866216","1.78336388120923","2.20332164088002"
"1276","1402-01-06","2023-03-26","-1.01960989929335","1.7934002644253","2.19722258235825"
"1277","1402-01-07","2023-03-27","-0.51571295179258","1.79891214579711","2.18576380466776"
"1278","1402-01-08","2023-03-28","-0.746776594150234","1.80121264071354","2.17865009710852"
"1279","1402-01-09","2023-03-29","-1.66401098591411","1.78672645820914","2.1536012190256"
"1280","1402-01-14","2023-04-03","-0.539214880826577","1.75211549595245","2.11182342589341"
"1281","1402-01-15","2023-04-04","-1.38534901715168","1.736738394623","2.0897917960684"
"1282","1402-01-16","2023-04-05","-0.862624619997199","1.66486347869793","2.02663258034836"
"1283","1402-01-19","2023-04-08","-2.99205904564239","1.66881814474434","2.02143389234455"
"1284","1402-01-20","2023-04-09","-0.464663748195804","1.67637664512235","2.03101853214088"
"1285","1402-01-21","2023-04-10","1.01459206161625","1.67108017413059","2.0359232940673"
"1286","1402-01-22","2023-04-11","0.475266574596844","1.69257213986445","2.06529321167807"
"1287","1402-01-26","2023-04-15","-3.33934931705056","1.69836217208045","2.07676213735189"
"1288","1402-01-27","2023-04-16","-0.932673526637195","1.69858722763679","2.07499337399718"
"1289","1402-01-28","2023-04-17","-0.623121944615512","1.69674396185296","2.07610058195695"
"1290","1402-01-29","2023-04-18","-1.56675602769276","1.68892298752331","2.06157476836251"
"1291","1402-01-30","2023-04-19","0.0561213190115595","1.69035453641859","2.06161559415655"
"1292","1402-02-04","2023-04-24","-0.101560507991216","1.68879990945546","2.06815100493065"
"1293","1402-02-05","2023-04-25","-1.79839318873345","1.68447862787139","2.0751974927049"
"1294","1402-02-06","2023-04-26","0.144710650791424","1.68743059665687","2.05728655689296"
"1295","1402-02-09","2023-04-29","-3.05054629579828","1.67259220773315","2.0449984244239"
"1296","1402-02-10","2023-04-30","-1.65874441213365","1.84918053962993","2.04961040556"
"1297","1402-02-11","2023-05-01","-0.0524276361854703","1.85179259691879","2.04176517124949"
"1298","1402-02-12","2023-05-02","-1.50801471001873","1.81116714611961","2.00789887235743"
"1299","1402-02-13","2023-05-03","0.14537639040455","1.79738456039486","2.0055875833304"
"1300","1402-02-16","2023-05-06","-0.814399229308016","1.78483536634131","2.01184696214935"
"1301","1402-02-17","2023-05-07","3.82202420871849","1.83071872231683","2.00167864152074"
"1302","1402-02-18","2023-05-08","5.29125803663604","2.14159454025016","2.13533141049806"
"1303","1402-02-19","2023-05-09","0.370976278955482","2.63199705114438","2.34366390382137"
